Date,Price
7/3/2002,1.7862
7/2/2002,1.7732
7/1/2002,1.7773
6/28/2002,1.7745
6/27/2002,1.7723
6/26/2002,1.7868
6/25/2002,1.7466
6/24/2002,1.7536
6/21/2002,1.7411
6/20/2002,1.7475
6/19/2002,1.7685
6/18/2002,1.766
6/17/2002,1.7913
6/14/2002,1.7846
6/13/2002,1.7641
6/12/2002,1.7542
6/11/2002,1.754
6/10/2002,1.754
6/7/2002,1.75
6/6/2002,1.7366
6/5/2002,1.7441
6/4/2002,1.7463
6/3/2002,1.7502
5/31/2002,1.7626
5/30/2002,1.7754
5/29/2002,1.7767
5/28/2002,1.7808
5/27/2002,1.7939
5/24/2002,1.7961
5/23/2002,1.7984
5/22/2002,1.7894
5/21/2002,1.7965
5/20/2002,1.7994
5/17/2002,1.8092
5/16/2002,1.8226
5/15/2002,1.8214
5/14/2002,1.8243
5/13/2002,1.827
5/10/2002,1.8367
5/9/2002,1.8384
5/8/2002,1.8534
5/7/2002,1.8544
5/6/2002,1.8514
5/3/2002,1.8527
5/2/2002,1.8649
5/1/2002,1.8514
4/30/2002,1.8569
4/29/2002,1.8544
4/26/2002,1.8384
4/25/2002,1.84
4/24/2002,1.8395
4/23/2002,1.8569
4/22/2002,1.8486
4/19/2002,1.8503
4/18/2002,1.8565
4/17/2002,1.8579
4/16/2002,1.8746
4/15/2002,1.8813
4/12/2002,1.8715
4/11/2002,1.8704
4/10/2002,1.8823
4/9/2002,1.8927
4/8/2002,1.8923
4/5/2002,1.8859
4/4/2002,1.8841
4/3/2002,1.8788
4/2/2002,1.87
4/1/2002,1.8725
3/29/2002,1.8742
3/28/2002,1.8725
3/27/2002,1.8948
3/26/2002,1.8966
3/25/2002,1.8862
3/22/2002,1.8841
3/21/2002,1.8856
3/20/2002,1.8859
3/19/2002,1.9108
3/18/2002,1.9035
3/15/2002,1.9028
3/14/2002,1.9086
3/13/2002,1.9237
3/12/2002,1.921
3/11/2002,1.9163
3/8/2002,1.9111
3/7/2002,1.9042
3/6/2002,1.9133
3/5/2002,1.921
3/4/2002,1.9222
3/1/2002,1.924
2/28/2002,1.9341
2/27/2002,1.9401
2/26/2002,1.9465
2/25/2002,1.9465
2/22/2002,1.9514
2/21/2002,1.9375
2/20/2002,1.9303
2/19/2002,1.9269
2/18/2002,1.9292
2/15/2002,1.9324
2/14/2002,1.9329
2/13/2002,1.9613
2/12/2002,1.9641
2/11/2002,1.9506
2/8/2002,1.959
2/7/2002,1.9636
2/6/2002,1.9656
2/5/2002,1.9627
2/4/2002,1.9587
2/1/2002,1.9636
1/31/2002,1.9683
1/30/2002,1.9737
1/29/2002,1.9622
1/28/2002,1.9385
1/25/2002,1.9366
1/24/2002,1.924
1/23/2002,1.9296
1/22/2002,1.9251
1/21/2002,1.931
1/18/2002,1.9436
1/17/2002,1.943
1/16/2002,1.9405
1/15/2002,1.931
1/14/2002,1.9284
1/11/2002,1.9207
1/10/2002,1.9133
1/9/2002,1.9057
1/8/2002,1.9086
1/7/2002,1.9314
1/4/2002,1.9222
1/3/2002,1.9434
1/2/2002,1.9415
12/31/2001,1.9575
12/28/2001,1.9541
12/27/2001,1.9707
12/26/2001,1.971
12/25/2001,1.9683
12/24/2001,1.9645
12/21/2001,1.9694
12/20/2001,1.9788
12/19/2001,1.9564
12/18/2001,1.9405
12/17/2001,1.9333
12/14/2001,1.9247
12/13/2001,1.9273
12/12/2001,1.9237
12/11/2001,1.9393
12/10/2001,1.9439
12/7/2001,1.9453
12/6/2001,1.9266
12/5/2001,1.93
12/4/2001,1.943
12/3/2001,1.9345
11/30/2001,1.9163
11/29/2001,1.931
11/28/2001,1.9173
11/27/2001,1.9141
11/26/2001,1.9269
11/23/2001,1.9312
11/22/2001,1.9356
11/21/2001,1.9378
11/20/2001,1.9234
11/19/2001,1.9144
11/16/2001,1.9141
11/15/2001,1.9292
11/14/2001,1.9222
11/13/2001,1.9203
11/12/2001,1.92
11/9/2001,1.9446
11/8/2001,1.9408
11/7/2001,1.9405
11/6/2001,1.9465
11/5/2001,1.9652
11/2/2001,1.9667
11/1/2001,1.9664
10/31/2001,1.9871
10/30/2001,1.9824
10/29/2001,1.9781
10/26/2001,1.9894
10/25/2001,1.9863
10/24/2001,1.9694
10/23/2001,1.9694
10/22/2001,1.9579
10/19/2001,1.9641
10/18/2001,1.9742
10/17/2001,1.966
10/16/2001,1.9564
10/15/2001,1.9363
10/12/2001,1.9772
10/11/2001,1.997
10/10/2001,1.993
10/9/2001,1.9974
10/8/2001,1.968
10/5/2001,1.9726
10/4/2001,2.0058
10/3/2001,2.0171
10/2/2001,2.0188
10/1/2001,2.0183
9/28/2001,2.0357
9/27/2001,2.0499
9/26/2001,2.0357
9/25/2001,2.0286
9/24/2001,2.0343
9/21/2001,2.0632
9/20/2001,2.0302
9/19/2001,2.027
9/18/2001,2.0123
9/17/2001,1.9903
9/14/2001,1.942
9/13/2001,1.9363
9/12/2001,1.9341
9/11/2001,1.9151
9/10/2001,1.9484
9/7/2001,1.9255
9/6/2001,1.9148
9/5/2001,1.921
9/4/2001,1.9203
9/3/2001,1.8977
8/31/2001,1.8887
8/30/2001,1.8792
8/29/2001,1.8898
8/28/2001,1.8838
8/27/2001,1.8905
8/24/2001,1.8711
8/23/2001,1.8721
8/22/2001,1.8739
8/21/2001,1.8686
8/20/2001,1.8767
8/17/2001,1.8665
8/16/2001,1.9071
8/15/2001,1.8905
8/14/2001,1.9163
8/13/2001,1.9325
8/10/2001,1.9491
8/9/2001,1.9529
8/8/2001,1.9266
8/7/2001,1.9405
8/6/2001,1.9325
8/3/2001,1.9348
8/2/2001,1.922
8/1/2001,1.9296
7/31/2001,1.9617
7/30/2001,1.9753
7/27/2001,1.9667
7/26/2001,1.9633
7/25/2001,1.9675
7/24/2001,1.9629
7/23/2001,1.968
7/20/2001,1.9776
7/19/2001,1.9487
7/18/2001,1.9408
7/17/2001,1.9626
7/16/2001,1.9703
7/13/2001,1.968
7/12/2001,1.9788
7/11/2001,1.9792
7/10/2001,1.9617
7/9/2001,1.9579
7/6/2001,1.9645
7/5/2001,1.9439
7/4/2001,1.9296
7/3/2001,1.9333
7/2/2001,1.9548
6/29/2001,1.9552
6/28/2001,1.9703
6/27/2001,1.9259
6/26/2001,1.9177
6/25/2001,1.9337
6/22/2001,1.9385
6/21/2001,1.9329
6/20/2001,1.9251
6/19/2001,1.9217
6/18/2001,1.9089
6/15/2001,1.906
6/14/2001,1.8956
6/13/2001,1.888
6/12/2001,1.9039
6/11/2001,1.9163
6/8/2001,1.9053
6/7/2001,1.9247
6/6/2001,1.937
6/5/2001,1.9606
6/4/2001,1.9687
6/1/2001,1.966
5/31/2001,1.9768
5/30/2001,1.9495
5/29/2001,1.9337
5/28/2001,1.9203
5/25/2001,1.921
5/24/2001,1.9296
5/23/2001,1.9351
5/22/2001,1.9104
5/21/2001,1.8984
5/18/2001,1.8862
5/17/2001,1.8952
5/16/2001,1.9093
5/15/2001,1.9166
5/14/2001,1.9259
5/11/2001,1.9166
5/10/2001,1.9097
5/9/2001,1.9057
5/8/2001,1.9366
5/7/2001,1.9314
5/4/2001,1.9263
5/3/2001,1.9277
5/2/2001,1.9181
5/1/2001,1.9341
4/30/2001,1.9518
4/27/2001,1.9629
4/26/2001,1.956
4/25/2001,1.9757
4/24/2001,1.9733
4/23/2001,1.9718
4/20/2001,1.942
4/19/2001,1.9341
4/18/2001,1.9859
4/17/2001,1.9851
4/16/2001,1.9556
4/13/2001,1.9645
4/12/2001,1.9587
4/11/2001,1.9875
4/10/2001,2.0171
4/9/2001,2.0352
4/6/2001,2.0062
4/5/2001,2.0385
4/4/2001,2.0435
4/3/2001,2.0523
4/2/2001,2.0866
3/30/2001,2.0604
3/29/2001,2.0237
3/28/2001,2.0258
3/27/2001,2.0018
3/26/2001,1.9978
3/23/2001,2.0139
3/22/2001,2.0249
3/21/2001,2.0229
3/20/2001,1.9942
3/19/2001,2.0054
3/16/2001,2.0208
3/15/2001,2.0319
3/14/2001,2.0179
3/13/2001,1.9828
3/12/2001,1.9636
3/9/2001,1.9645
3/8/2001,1.9564
3/7/2001,1.9636
3/6/2001,1.9255
3/5/2001,1.9181
3/2/2001,1.8907
3/1/2001,1.9041
2/28/2001,1.9051
2/27/2001,1.904
2/26/2001,1.9133
2/23/2001,1.9088
2/22/2001,1.9061
2/21/2001,1.9041
2/20/2001,1.9111
2/19/2001,1.8873
2/16/2001,1.8884
2/15/2001,1.9095
2/14/2001,1.8904
2/13/2001,1.8739
2/12/2001,1.8574
2/9/2001,1.8658
2/8/2001,1.8656
2/7/2001,1.8327
2/6/2001,1.8261
2/5/2001,1.8178
2/2/2001,1.8109
2/1/2001,1.8059
1/31/2001,1.8184
1/30/2001,1.8265
1/29/2001,1.8406
1/26/2001,1.8396
1/25/2001,1.8349
1/24/2001,1.8401
1/23/2001,1.8087
1/22/2001,1.801
1/19/2001,1.7955
1/18/2001,1.7941
1/17/2001,1.8113
1/16/2001,1.8005
1/15/2001,1.8105
1/12/2001,1.7965
1/11/2001,1.7876
1/10/2001,1.795
1/9/2001,1.7756
1/8/2001,1.7623
1/5/2001,1.7493
1/4/2001,1.7676
1/3/2001,1.7893
1/2/2001,1.7894
12/29/2000,1.7947
12/28/2000,1.8065
12/27/2000,1.7899
12/22/2000,1.7988
12/21/2000,1.8026
12/20/2000,1.8161
12/19/2000,1.8388
12/18/2000,1.8469
12/15/2000,1.8345
12/14/2000,1.8448
12/13/2000,1.8519
12/12/2000,1.8474
12/11/2000,1.8501
12/8/2000,1.8285
12/7/2000,1.8275
12/6/2000,1.8322
12/5/2000,1.8531
12/4/2000,1.835
12/1/2000,1.8622
11/30/2000,1.8966
11/29/2000,1.9141
11/28/2000,1.9128
11/27/2000,1.9019
11/24/2000,1.9126
11/23/2000,1.9124
11/22/2000,1.9156
11/21/2000,1.9594
11/20/2000,1.9442
11/17/2000,1.9277
11/16/2000,1.9257
11/15/2000,1.9208
11/14/2000,1.926
11/13/2000,1.9225
11/10/2000,1.919
11/9/2000,1.8988
11/8/2000,1.899
11/7/2000,1.8913
11/6/2000,1.8952
11/3/2000,1.9035
11/2/2000,1.9086
11/1/2000,1.9126
10/31/2000,1.927
10/30/2000,1.9081
10/27/2000,1.9093
10/26/2000,1.9266
10/25/2000,1.9262
10/24/2000,1.9033
10/23/2000,1.8945
10/20/2000,1.8923
10/19/2000,1.9194
10/18/2000,1.9207
10/17/2000,1.9233
10/16/2000,1.911
10/13/2000,1.8861
10/12/2000,1.8843
10/11/2000,1.8669
10/10/2000,1.8739
10/9/2000,1.8669
10/6/2000,1.8702
10/5/2000,1.8714
10/4/2000,1.8586
10/3/2000,1.8524
10/2/2000,1.8317
9/29/2000,1.8449
9/28/2000,1.829
9/27/2000,1.8175
9/26/2000,1.821
9/25/2000,1.8235
9/22/2000,1.8277
9/21/2000,1.8398
9/20/2000,1.8531
9/19/2000,1.8382
9/18/2000,1.8418
9/15/2000,1.8272
9/14/2000,1.8195
9/13/2000,1.8013
9/12/2000,1.7901
9/11/2000,1.7856
9/8/2000,1.8002
9/7/2000,1.7913
9/6/2000,1.7728
9/5/2000,1.7555
9/4/2000,1.7393
9/1/2000,1.7361
8/31/2000,1.733
8/30/2000,1.7419
8/29/2000,1.7507
8/25/2000,1.7426
8/24/2000,1.747
8/23/2000,1.7475
8/22/2000,1.7166
8/21/2000,1.7
8/18/2000,1.6949
8/17/2000,1.6862
8/16/2000,1.6943
8/15/2000,1.716
8/14/2000,1.7216
8/11/2000,1.7282
8/10/2000,1.7173
8/9/2000,1.7277
8/8/2000,1.709
8/7/2000,1.7058
8/4/2000,1.7075
8/3/2000,1.7091
8/2/2000,1.7144
8/1/2000,1.7257
7/31/2000,1.7255
7/28/2000,1.702
7/27/2000,1.6998
7/26/2000,1.6916
7/25/2000,1.71
7/24/2000,1.7074
7/21/2000,1.7063
7/20/2000,1.7188
7/19/2000,1.7342
7/18/2000,1.716
7/17/2000,1.7065
7/14/2000,1.7122
7/13/2000,1.7103
7/12/2000,1.6972
7/11/2000,1.6998
7/10/2000,1.6868
7/7/2000,1.6945
7/6/2000,1.6928
7/5/2000,1.6968
7/4/2000,1.6713
7/3/2000,1.6715
6/30/2000,1.6714
6/29/2000,1.6599
6/28/2000,1.6624
6/27/2000,1.6649
6/26/2000,1.6756
6/23/2000,1.6795
6/22/2000,1.6702
6/21/2000,1.6617
6/20/2000,1.6606
6/19/2000,1.6633
6/16/2000,1.6478
6/15/2000,1.6613
6/14/2000,1.6663
6/13/2000,1.6749
6/12/2000,1.6922
6/9/2000,1.7055
6/8/2000,1.6982
6/7/2000,1.6907
6/6/2000,1.6988
6/5/2000,1.7189
6/2/2000,1.7249
6/1/2000,1.7487
5/31/2000,1.7504
5/30/2000,1.7351
5/26/2000,1.7504
5/25/2000,1.7565
5/24/2000,1.7525
5/23/2000,1.7364
5/22/2000,1.7457
5/19/2000,1.746
5/18/2000,1.7533
5/17/2000,1.7609
5/16/2000,1.7346
5/15/2000,1.7469
5/12/2000,1.7255
5/11/2000,1.7222
5/10/2000,1.7207
5/9/2000,1.7159
5/8/2000,1.7118
5/5/2000,1.6805
5/4/2000,1.6912
5/3/2000,1.6905
5/2/2000,1.7082
4/28/2000,1.7132
4/27/2000,1.7024
4/26/2000,1.6974
4/25/2000,1.6814
4/20/2000,1.6858
4/19/2000,1.6783
4/18/2000,1.6812
4/17/2000,1.6932
4/14/2000,1.6735
4/13/2000,1.677
4/12/2000,1.6745
4/11/2000,1.6785
4/10/2000,1.676
4/7/2000,1.6714
4/6/2000,1.6632
4/5/2000,1.651
4/4/2000,1.6574
4/3/2000,1.6458
3/31/2000,1.647
3/30/2000,1.6353
3/29/2000,1.6343
3/28/2000,1.6264
3/27/2000,1.6345
3/24/2000,1.6476
3/23/2000,1.653
3/22/2000,1.6525
3/21/2000,1.6442
3/20/2000,1.6477
3/17/2000,1.648
3/16/2000,1.6372
3/15/2000,1.63
3/14/2000,1.6273
3/13/2000,1.6221
3/10/2000,1.6276
3/9/2000,1.628
3/8/2000,1.6425
3/7/2000,1.6522
3/6/2000,1.6618
3/3/2000,1.6439
3/2/2000,1.6468
3/1/2000,1.6511
2/29/2000,1.6219
2/28/2000,1.6299
2/25/2000,1.6227
2/24/2000,1.6259
2/23/2000,1.6111
2/22/2000,1.6001
2/21/2000,1.5953
2/18/2000,1.5897
2/17/2000,1.5838
2/16/2000,1.5847
2/15/2000,1.5896
2/14/2000,1.5934
2/11/2000,1.5877
2/10/2000,1.5841
2/9/2000,1.5745
2/8/2000,1.58
2/7/2000,1.5782
2/4/2000,1.5766
2/3/2000,1.5702
2/2/2000,1.5691
2/1/2000,1.5798
1/31/2000,1.5694
1/28/2000,1.5694
1/27/2000,1.5279
1/26/2000,1.5358
1/25/2000,1.5272
1/24/2000,1.5284
1/21/2000,1.5089
1/20/2000,1.5008
1/19/2000,1.5073
1/18/2000,1.5036
1/17/2000,1.5056
1/14/2000,1.4998
1/13/2000,1.4989
1/12/2000,1.5187
1/11/2000,1.5208
1/10/2000,1.5238
1/7/2000,1.5262
1/6/2000,1.528
1/5/2000,1.5202
1/4/2000,1.5239
